微博正文
"我是#态度爱心STAR迪丽热巴# 我已加入网易新闻|公益发起的 ""带我回家吧""流浪猫狗领养行动。全球全球目前约有数亿只被遗弃的流浪狗，但仅有1.58%的流浪狗有幸被领养。请和我一起承诺：领养代替买卖！如果可以，在寒冷冬天给流浪动物一个温暖的家！  原图 "
你们的丑珍，比较喜欢最后一句:谁会有这种想法#电视剧漂亮的李慧珍##0102漂亮来袭# http://t.cn/RImiqeJ  [组图共5张] 原图 
一直想为你们做一件特别 #舒服自在想象之外#  的事，让你们的生活充满小确幸！这个狂欢月，终于在@护舒宝  的舒服巴士上实现了！怎么样，喜欢我为你们准备的舒服巴士吗？不喜欢也得喜欢  迪丽热巴让你遇上舒服惊喜  
挂在树上就更接近阳光。  [组图共2张] 原图 
@微博视频台 @艺恩网 感谢颁发给我”新势力女艺人奖” 希望再接再厉，毕竟奖状，奖品，奖杯这种鼓励是不会嫌多的  原图 
标准四宫格来了，九宫格还远吗？…………超级远…  原图 
发微博巅峰了还要啥？  原图 
你们要的九宫格……  原图 
谁遮脸啊，谁稀罕啊  原图 
攒了好多夏天的照片  [组图共2张] 原图 
#挑对象一样挑好货# 好的看一下黑板朋友们，挑对象固然重要，但是得要有一个好的生活品质才能吸引和你品质一样的人，对不对？那么来，今晚20点戳   http://t.cn/RVkeJRB  。还有我的亲笔签名海报送👉11.11TCL明星福利抽奖 #穿越双十一#@TCL铁粉社区  原图 
跟你们讲哦~最近直播通告比较多，所以我又要直播了11月9日15:00来蘑菇街看我蘑性直播 ， 我要为大家挑衣服咯~你准备剁手了吗？http://t.cn/RfZOBVb  原图 
嘿嘿  原图 
特别开心收到邀请去看我最敬爱的李安导演的作品《比利•林恩的中场战事》，结束到现在都在和朋友们讲有多好看希望票房大卖，一定还要再去看第二遍  原图 
#VOGUE实力派2016# 昨晚的趴提很开心，感谢邀请 @angelica张宇  @VOGUE服饰与美容  [组图共3张] 原图 
这是一条带腹肌的实力派微博。#VOGUE实力派2016# @Vogue服饰与美容 @VogueMe @Angelica张宇  原图 
#谢谢你为我应援# 爱丽丝们快来给我抱抱 秒拍视频 .  
自从水立方发布会后，全世界应该都知道女生特殊那几天#舒服自在想象之外# 的秘密武器啦，它就是我的好盆友@护舒宝 欧美进口液体卫生巾～把它介绍给你们，让它呵护我们的特殊日子吧！[比心]  [组图共3张] 原图 
拜拜咯漂亮的李慧珍xi感恩遇见的所有  [组图共2张] 原图 
分享图片  原图 
  原图 
夏天886  原图 
#有范铁粉闯好莱坞# TCL928全球铁粉节来了，我要发百万红包啦@TCL铁粉社区  戳：【Dear-迪丽热巴 的红包】这里还有我的的签名周边抽哦：【迪丽热巴周边签名福利抽奖】看我的视频也可以戳：【http://t.cn/Rcn3Bdf】  
心情很好的今天  原图 
生日快乐，远在纽约的美眉@杨幂  [组图共3张] 原图 
明天我要开学啦  [组图共3张] 原图 
最喜欢的8月都快要过去了…  [组图共6张] 原图 
来不及发文字了，快上关小迪的车  [组图共6张] 原图 
自从加入@飘柔Rejoice 大家庭，我就知道柔顺总是留给那些有（yong）准（piao）备（rou）的人，秀发清爽柔顺才能随时ready自信放开试~ 快戳链接→（http://t.cn/RtTTQUl）看我如何揭示发根清爽、发尾柔顺的终极真•奥义~  原图 
在下关小迪有何贵干。  原图 
我的三个老婆 @王洋爱傻笑 @ice艾晓琪  @楼佳悦Artemis ……还有@演员马可 当时马可老师在水里今晚彩色电视机里见#电视剧麻辣变形计#  原图 
天气好热，好热，好热，多喝水，多吃饭。  原图 
今晚20:00就要在@新风云 开测盛典直播中跟大家见面了啦，除了在现场为大家派发大奖，我还会出现在游戏里，区服和角色ID现在保密，现场公布哦~~记得提前下载游戏，到时候来找我吧！《新风云》今日开测TVC首曝 迪丽热巴同步直播  原图 
你的秀发够清爽柔顺吗？敢不敢接受#玩发挑战#？ → http://t.cn/Rt6oAyL  [组图共2张] 原图 
我怕三十的祝福太多，你会看不到我的问候，我怕初一的鞭炮太吵，你会听不到我的祝福，我怕初二的菜肴太香，你会看不到我的短信，所以选择现在给你送来新年祝福，提前给你和家人拜个早年，祝你幸福美满、恭喜发财。  原图 
被蚊子咬到六神无主的时候，才知道六神有多重要。这个夏天的网红——Sixgod @六神官方微博，驱蚊还带来淡淡的香味，比  原图 
不要问我夏天最苦恼的事情是什么，我不会告诉你们就是蚊子好多  原图 
热巴老师表示只是在偷偷看你们(比心)💗  原图 
感谢@中英电影节 还要更加努力，才能对得起沉甸甸奖杯。  原图 
中英电影节，出发！  原图 
九儿杀青啦我们在彩色电视机里见#电视剧三生三世十里桃花#  原图 
小清清来了呦，在 @腾讯视频 20:00整哦  原图 
爱自己，才能更好的成为别人。  原图 
高考的小宝贝们都加油 等你们考完了给你们抱抱  原图 
今年，珍惜现在的所有，感谢帮你成长的人，愿你阳光下像个孩子，风雨里像个大人。  原图 
温馨不过三天，爸妈总有1000000000+方式叫我起床，还能惊讶的说一句:哎？怎么醒了？不睡了？  原图 
有爸爸妈妈在身边，不管在哪里都是家  [组图共2张] 原图 
#我的VR女友迪丽热巴#今天是520，让我做你的VR女友吧，偶尔也追我一回吧，别只让我倒追，拜托带上VR眼镜帮我摆脱倒追魔咒，点击链接http://t.cn/RqsCI9T 就可以跟我约会咯！@飘柔Rejoice  秒拍视频 .  
昨天@自然之名-GenuineNamir 新品发布会，第一次当着这么多人给别人敷面膜，手略抖😂谢谢每个到场的你们  [组图共2张] 原图 
凤九9岁了  原图 
有人叫我发自拍  原图 
我的莱昂纳多我来守护…  原图 
爱你们  原图 
吃了一口的甜筒说掉就掉……  [组图共3张] 原图 
#世界地球日#在新疆喀什，有一片历史近千年的小圆枣古树，被当地善良淳朴的农民世代传承守护着。村里84岁高龄的塔希老人，已是第十代守护者。由于小圆枣知名度低，价值不为人知，古树近年来频遭砍伐。今天是世界地球日，快来加入#守护小圆枣古树#，支持当地农民脱贫。  原图 
我在明星空间的视频好像大家有看，说要脱饭我去粉冷巴的留言我也看到了，不过想看冷巴还是得#来看热巴的明星空间#，她的未来有我做主@响巢看看明星空间   http://t.cn/RqxR6mo  
今晚#爱的阶梯大结局#，但是海报上为爱共建和谐社会新局面的意思是？  原图 
脚上两个大水泡，吃糖吃到牙齿喊救命  原图 
“一起玩吧，猜字谜吧，谢谢你，我爱你”，这些简单却珍贵的话，有些孩子却可能永远都听不见、说不出。和我一起戴上耳朵，支持#第一声音#公益项目，唤醒更多的小耳朵，让贫困家庭重度听损孩子们收到来自这个世界温情的问好。请点击[个人求助]第一声音 | 一起见证听见的力量 #童心益起来# @Hi第一声音 @中国妇女发展基金会 @微公益             [组图共2张]      原图                             
这两天才感觉春天来了，今天心情超好  [组图共2张] 原图 
今天忘记晒太阳。  原图 
#看我的看VogueMe# Vogue家的小鲜肉来啦，你好呀@VogueMe  @angelica张宇  原图 
@黄晓明 晓明哥的天价钻戒丢了，答案就在今天上映的《全明星探案》里！推理没有什么胜负，这是因为……真相永远只有一个！快来UC浏览器，我和@陈乔恩 @柳岩 @TFBOYS组合 陪你们玩互动哟！#3.19，全明星探案# http://t.cn/RGduHiw  原图 
晚安  原图 
这次新朋友带我做了很多新鲜的事 以前只是个翻过菜园子和墙的girl  http://t.cn/RGBQ9uJ  
不发自拍的日子里，和新朋友一起尝了不少新东西，重要不是自拍，是新朋友啊喂来猜猜是谁？ 秒拍视频 .  
白色情人节 灵魂歌手迪丽热巴出道 http://t.cn/RG3Sfee  
#爱的阶梯# 今晚19:30江苏卫视首播，那个时候还圆圆的有婴儿肥  [组图共9张] 原图 
分享图片。  [组图共2张] 原图 
我不管了太激动了我们在片场开心的自拍了起来你们好我叫迪丽热巴.迪卡普里奥  原图 
哦呦 咋还哭了呢 又胖了咋滴  原图 
灵魂歌手----迪丽热巴。  原图 
好啦 有我在你就不会孤单啦在今天这个特别的日子，我们这个组合是叫狗熊没错吧  [组图共4张] 原图 
1000万了，和上次800万一样想了一些可以让大家一起聊天的方式，视频里都是我平时生活的日常，当然除了去买零食和吃饭这个敏感话题我没拍进去那这个视频就勉强看看吧我以后再拍关于吃的一些日常，哎？等一下我在说什么… 秒拍视频 .  
大家大家新年快乐都要变胖嘟嘟嘟噜  原图 
微博上那个大眼睛小男孩的照片！好戳心！一定要帮更多贫困家庭过个好年！我刚刚在#一起9加1#项目中捐款成功！请你也一起来帮帮他们吧。  [品牌捐]9加1我们一起过大年  
#猴年吉祥#小年夜，拜早年！多福多财多幸运！能有一坨小胖迪祝福都在视频里👇🏻http://t.cn/RbuqrW5 http://t.cn/RbeG5YG .  
微博在讨论#我的星座很招财#那能少了我么！首先我们来讲下双子座，双子座的性格正如其名，很多时候给人双重乃至多重人格的感觉，令人捉摸不透。思想的火花总是无时无刻不在双子座脑海中碰撞，他们的奇思妙想很多也具有极高的价值，应该没人想听我讲这个来，抢红包～Dear-迪丽热巴 的红包 #猴年到#  
来亲亲[甩甩手]  原图 
哈哈夸我聪明！因为！我会！换行！啦！啦！啦！  原图 
很多故事看多了就当作是自己  原图 
和妹妹在船上的一天.第一次看见海的她很开心  [组图共2张] 原图 
@杨幂 许下一个承诺，做出一个改变。一同关注全球需要帮助的儿童！在拥有这条银质Lockit手链的同时，@路易威登 将捐助200美金给@联合国儿童基金会 急难救助基金，以帮助处于疾病、灾害、战争中的儿童。 @袁冰妍 请与我共同承诺。#我们承诺#　#MAKEAPROMISE#  原图 
有没有人和我一样一上飞机就保持清醒到饭后，生怕会错过一道精美的菜肴😏  
既能是你们的小公举 又能是可以公主抱的小王几 你们更喜欢哪一个我？给你一条线索201！  [组图共2张] 原图 
呵呵 这行我不换了  原图 
……… 等                                                                   一 下 ？                                                     怎 么？呢  
我                                                       也换     行                                   试                     试 ？   紧                         随                          潮               流                   前                              线           的   我  
我想看电影，我想看电影，我想看电影，我想看电影，我想看电影，我不管我要看电影，宝宝心里委屈，但是宝宝不说，我想看电影[Smile]@神探夏洛克  原图 
我觉得不管春夏秋冬，包里最不可少的就是xx，你们猜是哪个xx想知道的人赶紧睡觉，明天醒来用weixin搜索关注芭莎娱乐，等待芭姐的推送吧！  原图 
新年第一天开始就被你们温暖着，我们手牵手一起成长，一起走下去吧，我的你们新年快乐  原图 
这个礼物盒也是有点……就这样吧圣诞快乐呀我的你们  原图 
平安夜没有苹果，但是有#迪丽热巴自然之名#  自然之名 山茶花水光肌亮颜黑金面膜7片 提亮肤色备长炭黑面膜 @自然之名-GenuineNamir  自然之名迪丽热巴送祝福  
…………什么都没有抓到…………………  
今天收工早，来玩抓娃娃机全部都想要  [组图共6张] 原图 
迪丽热巴－迪卡普里奥  原图 
谢谢  [组图共2张] 原图 
有什么办法可以阻止我的公举们发黑图  原图 
你们好？分享照片？？  [组图共4张] 原图 
不管，今天也没有自拍，但是有微博#订阅季# 各种上档次的杂志，5块钱就拿走！点这里：订阅季 倾情推荐！转发本条微博的前2000名可获得@南都娱乐周刊  提供的一个月付费阅读权限，你要的男神就在那里！  原图 
早安  [组图共2张] 原图 
“郝美丽”给@天气通 第一次做“天气主播”，乃们喜欢吗？#迪丽热巴报天气##怦然星动不止心动# 戳这里听听看→_→http://t.cn/RU0zb7l  原图 
#怦然星动不止心动#来了，我有一个荡气回肠的名字“郝美丽”，请跟我说三遍  原图 
我亲爱的母校70周年生日快乐#上戏70周年校庆#  [组图共2张] 原图 
由胖迪同款小王几代言的热血国战手游《战龙之刃》今天公测啦，热巴武将已帅气登场敢不敢来游戏中和我PK对战一场关注官方微博@战龙之刃 领取独家公测大礼包#战龙之刃铁血公测#武将这个称呼说的我都不好意思了  [组图共2张] 原图 
#全民叠影自拍#新技能已get，猜小王几下一次帅气的自拍是什么时候？ #怦然星动定档1203#  原图 
这个人说他妆容完美@张云龙mmc  原图 
与众不同的拍摄和奇妙之夜  @MichaelKors  @vogue服饰与美容  @angelica张宇  [组图共4张] 原图 
就算被强风刮倒的眉毛，最终都会归位，感谢#植村秀东瀛塑眉吧#@植村秀中国 http://t.cn/RUMuFmt  [组图共2张] 原图 
今天上映啦，一起去作证#我是证人1030# 保证虫儿飞，心儿跳  原图 
和美少女们@Vogue服饰与美容 @angelica张宇#Vogue十周年#  [组图共2张] 原图 
谢谢你们的添砖加瓦因为一句台词大家都在拼命的帮我加油到800万今天终于800啦，我实在想不到可以更接近你们的办法，那我们就在评论里聊天好不好  
你好啊  原图 
谢谢你们樱桃树上的小樱桃这两天辛苦了  原图 
风已经刮倒我的眉毛，从今往后不能放肆的帅气了。  原图 
明天是不是要去上学，工作啦？哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  原图 
有没有人想我  原图 
非要发照片证明我的帅吗  [组图共2张] 原图 
每天拍打戏都被自己帅到  原图 
过个节吃颗糖都要被张短短拍下来，我真的有点不太开心呢大家中秋节快乐  原图 
我不会弹吉他，虽然姿势不对但还是有三个忠实的听众，后面的朋友也一起举起双手好吗  原图 
一个坚强英俊的小王几在剧组的日常最后一个是手短腿短的老张  [组图共4张] 原图 
我是个大宅女，所以真的很少逛街买衣服，不过有@明星衣橱，还赶上2015#国际新潮周#倒数第2天，收工后随时下单，不出门也能买到很多喜欢的衣服，还有秋裤，嗯，一到这个季节我就会情不自禁聊起秋裤，那真的是一段甜过初恋的回忆……我还是认真打广告吧，看这里👉明星衣橱-下载页面  原图 
此时此刻的状态  原图 
我也是有全脸照的girl  原图 
起来吃！吃货女神迪丽热巴吃饭直播 昨天第一次直播吃饭，紧张得我提前吃了几块蛋糕压惊话说回来，想一起吃饭的小伙伴们别说我没给你们发@大众点评网 917吃货节大红包→女神狂撒亿万红包-917吃货节  原图 
亲切如你  原图 
我手捧鲜花，等到现在只为轻轻给你说一句生日快乐美少女幂姐，爱我就听我唱歌好吗@杨幂  
然后夏天就悄悄离开了，走的时候都没打声招呼。  [组图共2张] 原图 
秋天的风徐徐地吹，穿过秋裤也飘过头发，30秒速热的它，可以微卷也可以直发，我也不知道我在说什么，反正我是有正脸照的么么der～@珠海金稻第一官网  原图 
我在跟别人安利我男神的时候  原图 
点心好好吃(☆_☆)  原图 
我也想开学，我也想围着操场跑圈，我也想偷偷递纸条，我也想看喜欢的男生打篮球，可惜过了那个年纪，也就只能静静地看你们补假期作业了  原图 
拍戏把这些年没跑的步都跑回来了所以明天你们都要开学了吗？放学回来还爱我吗  原图 
晚上吃的什么呀？  原图 
安利贴：免费打印什么的不能更棒了（抠门脸），根本停不下来，快找惠普DeskJet 3547打动未来，动次大次动次大.......  [组图共2张] 原图 
怎么样才能装作经常发微博的样子？  原图 
再见，我爱的雯  原图 
“别摸我头，头别放我身上，走开，我热”和有颜又任性的大明星小七今日进行了亲切会晤，双方达成统一意见将在《麻辣变形计》中挑战新任务！fighting#神犬小七#！我也不知道我在说什么系列  原图 
高雯约会前洗脸的戏，当时用的就是这个！配合疯狂的节奏摇摆才更好哦@Clarisonic科莱丽-欧莱雅 #抵御雾霾，从洗脸开始#  原图 
今天是周四，有什么特别？大家为什么这么开心  原图 
刚才有人发黑图，这个才是正确的打开方式@William威廉陈伟霆  原图 
谁在叫我[抠鼻屎]  原图 
高雯在好莱坞的日常  原图 
错过了老师点名想溜进教室的女大学生  原图 
睡什么睡，起来嗨 Dear-迪丽热巴的秒拍视频 .  
我不管了  这张图片没有可配的文字  原图 
留双子的我一人在家之前，一切都显得那么风平浪静  原图 
爱在五环 秒拍视频 .  
我看开了，找到了一直倒追的原因。  原图 
#728古剑再唤天下# 这里是芙蕖的小广告。今晚7点30分@湖北卫视 ，剑穗系身，付以深情。说不准会有你们喜欢的未删减版  [组图共2张] 原图 
所以你们是来看我有没有800万粉丝儿的吗  
想不出段子了  原图 
"#浙江卫视克拉恋人#我的微访谈""《克拉恋人》微访谈""开始啦！今天我和@罗晋 会在微访谈跟大家聊天,访谈时间是19:30-20:30,快来提问吧！访谈地址：http://t.cn/RL6qc1t  "
#迪丽热巴克拉恋人#萧总，合作愉快[胜利]  原图 
两天后《克拉恋人》就要播了，请记住我现在安静的模样  原图 
在路上，合肥有什么好吃的推荐啊我就问问，我不吃坚决不吃  原图 
#古剑一周年#大西轰，一年了，剑穗还影响你出剑吗？用的还舒心吗？褪色了吗？滑丝儿了吗？我这还有一把哦  原图 
您的好友“胖迪”已上线。  [组图共2张] 原图 
和电视里的明星见面感觉真棒@深情的高伟光 我是来隔壁的翻译官么么哒蹭饭的  原图 
夏天夏天[带着微博去旅行]  原图 
今年，请继续努力，继续做自己喜欢的工作安静就好，踏实就好。  原图 
一个不小心成为了视频的小朋友（芙蕖脸），也是有代言的人了讲真，我们都追求自然健康的生活方式，所以面膜配合此视频使用效果更佳@自然奇迹-TheNamir 【迪丽热巴见证】2015自然之名（原自然奇迹）经典蚕丝面膜  原图 
这是有你们陪伴的第一个生日，每一只小可爱都是千里迢迢来横店陪我，那么重的礼物都是你们自己亲手包装亲手带过来的我一定会全部都吃掉，谢谢你们，为了你们，我会加倍努力  [组图共4张] 原图 
求热心的网友告知，如何才能有低沉沙哑磁性的嗓音？在线等。  
很想找回自己的亲生父母  [组图共2张] 原图 
丸子酱  原图 
每天就是喂喂兔子，逗逗咩，反正沟通无障碍[呵呵]最后一张是我的认证照，有些娇羞美[呵呵]  [组图共3张] 原图 
有好多小樱桃长在胖树上  原图 
女票来探班 我蠢蠢欲动的手就不自觉地壁咚了起来[呵呵]@李溪芮   原图 
你还好么？为什么和别人家的siri不一样[呵呵]  原图 
我曾以为降温只是个传说 也是图秧图森破[呵呵]  原图 
为了让皂片登上艺术的癫疯 旋转跳跃折老腰啥都用上了[呵呵]  [组图共3张] 原图 
没法微博 你们听我解释 事情是这样的……  原图 
谈如何在车上拍一组具有意境的艺术皂片[呵呵]  [组图共3张] 原图 
百草竞春华，丽春应最胜。春播种，秋收获！环境的改善需要我们，每一个人都行动起来！#环保益起来#  @微公益 网络植树绿化项目  
我真的好懒得接电话啊手机一响我就觉得全世界都欠我一个拥抱啊我真的懒得讲话啊以后可以发文字联系吗  
#峯丽出鞘#希望拍摄一切顺利，二师兄追到这也是蛮拼的，古剑里道不清说不明你喜欢谁，希望在这里可以明确你的心思，不谢[呵呵]还有谢谢乖乖们来看我，谢谢你们不叫我胖迪之恩[呵呵]  [组图共3张] 原图 
胖迪，壮迪，肉迪，圆迪，肥迪，应肥你迪，迪丽月巴，迪丽月半……所以爸爸妈妈，我到底叫什么  
今天有人叫我肥迪 光是胖就够了[呵呵]还想怎样  
向 @李溪芮 提问:  #活色生香大结局#。看到你在活色生香中宁姑娘，就想到拍戏的时候每天都会来电话和我聊很多，但是最后你做到了，并且演出了广大嫂子们心中的小姑子，加油，期待更多你的角色。我只是一位热心的网友而已，所以最后爱我还是轩哥哥？ http://t.cn/RwTrIa7  
如果世界上没有快递这份职业怎么办想想都悲伤我这几天心心念念的就是快递小哥那几张熟悉的脸啊  
救命啊有的时候真的是找不到自己的五官啊 明明要喝水把吸管塞鼻子里这种事我已经做了不止十次啊。。。你们那么聪明机智 应该经常这样吧[呵呵]  原图 
海鲜一样的我[呵呵]大家新年壕  [组图共3张] 原图 
为什么我手里多了火把和汽油[呵呵]  原图 
今天天气真好，阳光普照大地，到处都飘着暖暖的，温柔的味道，外套也没有往常穿的那么厚了，脱掉厚厚的毛裤，换上轻盈的秋裤，整个人似乎轻松了不少，和朋友相约喝咖啡的路上心情也是美如花开，一路上都有小朋友们的嬉戏声，突然想起自己的儿时，那是记忆中最美好的时光，憋读了我就想发个自拍  [组图共2张] 原图 
向 @李溪芮 提问: #活色生香#你好 李溪芮小姐 我等了20秒你都没回复我 我想脱饭☺️ http://t.cn/RZspWqW  
向 @李溪芮 提问: #活色生香#你好 李溪芮 请问一下你跟活色生香的三位男主演戏谁最man？喜欢你很久了 不知道你会不会答复 满心期待😊 http://t.cn/RZspWqW  
发布会顺利啦 谢谢美丽的糖糖姐和勉为其难听懂我蹩脚韩语的oba[呵呵]以及可惜没能来的晋哥 还有忙着拍摄的 @陳銘章導演 我们都在这儿也不知道你在拍谁[呵呵]不过短片里你说的谐星是谁呵呵哒[呵呵]  [组图共5张] 原图 
恍然大悟[呵呵]  [组图共2张] 原图 
新的一年大家都要健康平安    2015安安静静的就好 图片转身自带BGM[呵呵]  原图 
当遇见一条比较注重自己形象的狗狗时 你就会看到第二张图片 非要扒着我的小N看自己好不好看[呵呵] 从小就不甘示弱的我也和冰月姐姐有了奇怪的三张合影[呵呵] 总之天就是这么冷 大家搁家里自拍呗 拍宠物呗 拍毛巾拍秋裤呗 反正也是闲着  [组图共6张] 原图 
也只是随大流 象征性的祝福一下你们[呵呵]爱过不过[呵呵]  [组图共3张] 原图 
#带你去见TA，杨幂&幂军团#距离12月22日，还有1天！约吗？别跟我说不约 我比较倔强不听劝[呵呵]#12.22，约吧！#@腾讯视频  [组图共9张] 原图 
100万喏丸子头迪谢谢大家对我的支持[呵呵]感觉这个小朋友一脸的傲娇  原图 
这是胖迪的第一个奖呢，千里之行始于足下，踏踏实实做好自己！会更加努力[呵呵]想要感谢的太多，新京报，图一的美少女老板，还有我们嘉行大家庭等等我不想再写什么了，我知道我又要破功了，我知道我又要讲些奇怪的东西，我本来只想发图不说话，我不想说话了别逼我[呵呵]  [组图共4张] 原图 
“吼？没穿秋裤还敢跟我聊任性？”  [呵呵]  原图 
#联想S90#有话不好好说 就是想要发自拍 简直不能做自己 所以姑娘你吃辣条不[呵呵]  原图 
好久没发微博就是想静静，别问我静静是谁，就是这么任性[呵呵]  原图 
不会跳舞的骊姬不是好师妹[呵呵]经常出现在钻石独播剧场的我也是拼  原图 
听说评论转发这个图片的人会脱单啊 我也不知道是不是真的 试试吧 万一成了呢[呵呵]  原图 
“大家冷么？我很热啊[呵呵]大概是因为我叫热巴咯  原图 
一到晚上总觉得卫生间有奇怪的东西 床底下藏着奇怪的东西 天花板上有奇怪的东西 隔间住着奇怪的东西 衣柜也有 反正都是奇怪的东西 听到卫生间通水的声音就吓的我头发都能竖起来 每晚都在循环 你们有没有这种吓的坐在地上的经验 我好想听来开心一下[呵呵]  原图 
不给糖就捣蛋[呵呵]今晚你们都变成了谁？该不会是秋裤狂魔吧[呵呵]  原图 
也是少女啊 会幻想很帅的蜀黍走到我面前牵起我的手 说道:情深深雨蒙蒙多少楼台烟雨中！你的温！柔！是我今生最大的守候！之类的[呵呵]算了 我还是别想了 天台的朋友们让一让 我要上来了[呵呵]  [组图共3张] 原图 
这个季节你是为我而来么？对不起当初赶走你 没有我的那些日子你是怎么熬过来的 为什么一气之下抛下我一个人离开 现在你怎么就永远躺在了我的膝下 我们之间的结局注定是用我的爱将你埋葬 到最后我都没有机会问你 挖掘机到底。。。[呵呵]  原图 
#体验饥饿#16分钟不能不吃东西的我，目前已经12小时没有进食了，虽然12小时对我来说只是一次体验，但是对于生活在贫困山区的孩子、留守儿童而言，这些都是每天正在经历的。所以和#迪丽热巴益起来#，只需3元就可以为他们提供一份营养加餐！[呵呵][品牌捐]爱加餐  原图 
纯爷们从不回头看身后的花火 好在 @DAZZLE-Fashion 装点我[呵呵] 看起来真是轻松逍遥自在 一点都看不到段子手的影子[呵呵]你看到了吗？反正我没有 不过既然说到影子 问题就又要来了。。。。  原图 
早 现代版的越芙糖发早点呢[呵呵]  原图 
颁奖晚会马上就要开始了 大家们都好漂亮的呢  所以晚上我要穿红棉袄绿秋裤才会赢嚒 看着我耿直的眼神把紧告诉我 在线等 急！[呵呵]  原图 
还有两天的休息时间了 怎么样？同学们假期有没有变胖？那些在人从众海洋里脚挨不着地儿的朋友你们应该是找到旅行的乐趣了吧？还有宅在家的伙伴们除了月刊少女还有什么好看的分享下咯？其实讲了这么多 我只想问你们穿秋裤没[呵呵]  原图 
踏破铁鞋无觅处 汉堡却在灯火阑珊处[呵呵]第一口酥脆 第二口顺滑 真▪迷の美味 @汉堡王中国 [呵呵]  原图 
谢谢@DAZZLE-Fashion 让我在《古剑》庆功会上那么安静优雅又富有色彩[呵呵] 隐藏了我平时在微博上的不规则人生[呵呵]  原图 
嗯，谢谢能有古剑让2014的夏天不再平凡，谢谢你们 @杨幂 @李易峰 @William威廉陈伟霆@乔振宇 @鍾欣潼 @马天宇 @张檬 @陈紫函#郑爽#@张智尧-ken @应昊茗 故事里的人还在延续着他们的故事，现实中的我们要重新起航了。谢谢大家，再见。古剑。重播不算[呵呵]  原图 
#古剑终极之战##古剑奇谭# 本周大结局，你们猜我与大师兄的故事将会有怎样的结局？无论师兄作何决定，芙芙必会伴他左右！嗯！是大师兄！不要跟我提二兄我们不太熟呢[呵呵]只要不提昨天那条打脸的微博，我们还是朋友[呵呵]  原图 
嗯....传说中无时无刻的迷之自拍[呵呵]刚好五张，处女座的朋友们痛吗？  [组图共5张] 原图 
我已经快要被蚊子叮贫血了[呵呵]  
哎？你们开学了？假期作业今天是不是拿不出手，说不出口？我都毕业了，以后没有假期作业，想睡几点睡几点，真的挺烦躁的[呵呵]那你们加油，总有一天要长大的不是麽。  原图 
好困啊 好困啊 每天都好困啊 这种时候就应该泡在冰淇淋桶里 边吃边睡 边吃边睡 然后睡醒起来吟首诗：夜来幽梦忽还乡 喜羊羊灰太狼[呵呵]再吃.......  [组图共3张] 原图 
#古剑奇谭# 今晚10点@湖南卫视 ，陪大师兄下山见小伙伴，有种见男方家属的感觉呢[呵呵]为了师兄在夕阳下流泪的小师妹终于出现了转折。那就10点见吧[呵呵]  原图 
一寸光阴一寸金  三寸光阴一个鑫 [呵呵]  原图 
#古剑奇谭# 小师妹终于可以和大西轰一起出差啦~历经家访，打台球之后我终于熬出头了，蛮拼的[呵呵]也不知道今天下山会不会有吻戏呢[呵呵]那么就今晚10点湖南卫视不见不散咯，看不到吻戏别怪我[呵呵]拜。  原图 
完蛋了，我已经16分钟没吃东西了，感觉头晕目眩[呵呵]  原图 
谁能解释一下生猴子是什么意思吗？怎么没人说要给我生猴子，不太开心[呵呵]  原图 
#古剑奇谭# 大师兄出差了，天墉城的生活好心塞😒。。。。。  [组图共2张] 原图 
@米热MERXAT 弟！哥哥我就一句话！有啥事哥在呢！吃饭啥的都别忘了我！  [组图共2张] 原图 
#古剑奇谭# 今晚10点@湖南卫视，大师兄不在，我会和翔翔一起保护好屠苏的还有大师兄出门在外眼神不要乱瞄  原图 
这才是萌萌哒来跟我一起手机百度一下，啥都知道！越位  原图 
每逢半夜胖三斤  原图 
陵端已经人格分裂啦[瞧瞧]  
#古剑奇谭# 昨晚@电视剧古剑奇谭 首播告捷，全国网收视率1.57/份额10.89%，今晚10点继续锁定@湖南卫视 ，偷偷说，今晚的芙蕖不再是昨晚的那个芙蕖了  原图 
阿翔的叫声为什么看到它被绑起来我好快乐  
#古剑今晚开播# 11小时倒计时！继续保持队形～今日宜看电视，宜吃芒果，宜在晚上10点锁定湖南卫视钻石独播剧场，#古剑奇谭# 与你不见不散！小师妹芙蕖等你哟  原图 
前两次说到的自己都做到了，这次是希望成为更好的我。和自己的约定第三年了，加油，小胖迪。  原图 
我那么爱你，那么疼你，每次都把你留在最后再入口，没想到你总是回应我满脸痘。板栗君，我们分手吧。虽然还没尝过栗子蛋糕，但算了。忘记那些誓言，忘记那些愉快的瞬间，忘记我们曾是彼此的天使。白。  原图 
站在阳光下，连影子都是快乐的。  [组图共2张] 原图 
不可能，等了那么久，不可能的。  
等你们  原图 
如果我是外星人就好了，我可以带想跟我走的人离开这里到我的星球去，那里没有战争，没有恐惧，没有饥饿，没有疾病，没有天灾，没有人祸。只有快乐，只有幸福。  
去年我好像还不叫小胖迪[呵呵]所以这一年到底发生了什么。。。  [组图共4张] 原图 
自从看了星星就没在家里唱过歌，虽然隔壁的教授忍了这么久也都没来敲过门  
